system:index,avg_annual_rainfall_mm,avg_apr_rainfall_mm,avg_aug_rainfall_mm,avg_dec_rainfall_mm,avg_feb_rainfall_mm,avg_jan_rainfall_mm,avg_jul_rainfall_mm,avg_jun_rainfall_mm,avg_mar_rainfall_mm,avg_may_rainfall_mm,avg_nov_rainfall_mm,avg_oct_rainfall_mm,avg_sep_rainfall_mm,lat,lon,max_daily_rainfall_mm,.geo
16602,64.86284103876525,6.813265317389111,0.06293270665385838,4.998518752803405,18.454689274231594,19.048322769006095,0.2728732208410899,0.06597968925563388,12.164713928103447,1.3283304610639068,1.1796610522045132,0.46282096952199936,0.010732897690604658,29.325134140815287,61.37528074654862,32.390163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.37528074654862,29.325134140815287]}"
16603,63.30998144559232,6.322717791209955,0.06383470653599943,4.794225567082564,18.0958624218901,19.26782412926356,0.27696436444918315,0.06693464443968272,11.755070886015892,1.0633462903171504,1.2180218004109824,0.3743316501379013,0.010847193839344982,29.325134140815287,61.425280975262716,32.593044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.425280975262716,29.325134140815287]}"
16604,62.86075996326176,5.929347834056474,0.06442786801441495,4.853353802363078,18.026230913897354,19.356058901548387,0.2906428376833598,0.08787071124605367,11.647134361664454,1.1743621168103953,1.2223374173001502,0.19808504482110342,0.010908153856538169,29.325134140815287,61.475281203976806,33.18778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.475281203976806,29.325134140815287]}"
16605,62.12074867260868,4.825302498680988,0.0636946117834062,4.825074894229571,18.237495329479376,19.851466796795528,0.26272613803545636,0.08913736962022085,11.468982716401419,1.2002644538814176,1.1208515267581485,0.16480677127838134,0.010945565664769674,29.325134140815287,61.525281432690896,33.757996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.525281432690896,29.325134140815287]}"
16606,62.592746524727026,4.469818167935925,0.0643378318186175,5.276163055002689,18.425226616859437,19.981499656041464,0.18784408569335936,0.05205544652812932,11.395249297221502,1.323072912258247,1.1536148822216394,0.2528918020427227,0.010972771103297418,29.325134140815287,61.57528166140499,31.713388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.57528166140499,29.325134140815287]}"
16607,62.290239906134346,4.789985213061876,0.06456098261981727,5.243909537792206,17.88884958078464,20.177152425050735,0.18586145838101706,0.05059704065974226,11.197912615537643,1.3336585966811185,1.09627420771576,0.25045035655299824,0.011027891296786644,29.325134140815287,61.62528189011908,32.661304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.62528189011908,29.325134140815287]}"
16608,61.09856667820518,4.876013192625336,0.09534519130908545,5.041957878073057,17.275050649046896,20.201402203241983,0.18680235346158344,0.04829888476965607,10.931556605299313,1.204999481449526,0.9851669303432573,0.24084614242116612,0.011127166164321049,29.325134140815287,61.675282118833174,33.00387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.675282118833174,29.325134140815287]}"
16609,61.19468342226791,4.536248348804778,0.09540226937363817,5.34112451672554,17.480114168922107,20.282307092348734,0.20016393661499024,0.050925196523970345,11.02234653433164,1.0823949493287501,0.8562618824265277,0.23613878438870112,0.011255742478533648,29.325134140815287,61.72528234754727,33.306664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.72528234754727,29.325134140815287]}"
16610,62.228105389810025,4.688225555427592,0.06504030412709956,5.369578508536021,17.522742898762225,20.917688495914142,0.20691294819116593,0.04970261590945787,11.180722948908805,1.0284820727005695,0.953734373052915,0.23383012264966965,0.01144454563036561,29.325134140815287,61.77528257626136,33.547306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.77528257626136,29.325134140815287]}"
16611,62.50087147846143,4.101502127174005,0.0648552941442631,5.771420619885126,17.41366191258033,20.869328927993774,0.2025686502456665,0.04839002389711216,11.718658190965652,1.1994472182490976,0.8705797975262006,0.22874162072936693,0.011717095070828994,29.325134140815287,61.82528280497546,33.421314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.82528280497546,29.325134140815287]}"
16612,62.46691849748523,4.682181628485933,0.06458238406166857,5.8627415865659716,16.935841962198417,21.139185992876687,0.26499711523453395,0.05127056786556447,11.222004984815916,1.1092555604979586,0.898191912472248,0.2246317965288957,0.012033005881433686,29.325134140815287,61.87528303368955,33.37103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.87528303368955,29.325134140815287]}"
16613,62.8167435951713,3.96810281333325,0.06444080836223899,5.847520447770754,16.90663214425246,21.269730879863104,0.28468062629302343,0.05248085782732233,11.88252249956131,1.150101918750831,1.1425461500883103,0.23583111067612966,0.012153338392575581,29.325134140815287,61.92528326240364,33.245914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.92528326240364,29.325134140815287]}"
16614,63.60177689563007,4.120680921878542,0.06370883857824386,6.318691702683767,16.60025676911076,21.2184749464194,0.3318827067812284,0.05254421524908442,12.262627975145977,1.1793329924309888,1.201719799141089,0.23949565961956978,0.012360368591422836,29.325134140815287,61.975283491117736,33.344933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.975283491117736,29.325134140815287]}"
16615,65.3538971897199,4.207798703290897,0.0634315928846983,7.520912693937619,16.3396123756965,21.85011068582535,0.22507035732269287,0.05206973716170372,12.719649813572566,1.1246796094689482,0.9227604021628698,0.3153111966947714,0.01249002170128127,29.325134140815287,62.025283719831826,35.08798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.025283719831826,29.325134140815287]}"
16616,64.27675538458004,3.5768501322975834,0.06281188417398577,7.195675818622112,16.532828547308842,21.667309274276096,0.19958390096823375,0.0508474389436742,12.492705974976221,1.1202021062783767,1.0454089671373368,0.31985990206400555,0.012671437533572315,29.325134140815287,62.075283948545916,34.88394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.075283948545916,29.325134140815287]}"
16617,64.65679108327537,3.6385693126416148,0.06212258745777793,7.222844197352727,16.559236548841,21.252642077207565,0.1643840099374453,0.04903915740796947,13.175885818401973,1.1586801420235664,1.042103830476602,0.31850692704319955,0.012776474483932059,29.325134140815287,62.12528417726001,34.61982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.12528417726001,29.325134140815287]}"
16618,63.49122716762772,4.08128189403172,0.061217027865099756,5.644198863208294,16.526085208604734,21.372562823692956,0.1613396853208542,0.047120325828533774,13.098785093426704,1.2701637161108466,0.9373084768652916,0.27843662748734155,0.012727425185342629,29.325134140815287,62.175284405974104,33.579124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.175284405974104,29.325134140815287]}"
16619,64.94134778975999,4.212604916374615,0.05959896489320613,6.007070946196715,16.604237750172615,21.298674301306406,0.13140118171771367,0.04201994757167995,14.000071704387665,1.3434367727080447,0.9528980731964112,0.276658562819163,0.012674668415760001,29.325134140815287,62.225284634688194,34.1704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.225284634688194,29.325134140815287]}"
16620,64.91244398635186,3.9714386506636705,0.058264404240359606,6.568930494785309,16.36168415521582,21.456784516572952,0.132025412718455,0.040495088316189747,13.739264859755833,1.3039694723150812,1.0519861991206805,0.21535968134800593,0.012241051299497485,29.325134140815287,62.27528486340229,35.423435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.27528486340229,29.325134140815287]}"
16621,65.09333787598362,3.661963317856748,0.05607313972274331,6.337832380334536,16.227402490625778,21.59239088098208,0.13323469857374828,0.040123382543485304,14.35813251932462,1.4725769847225516,1.0109289606412253,0.19091453949610393,0.011764581159998974,29.325134140815287,62.32528509211638,35.091244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.32528509211638,29.325134140815287]}"
16622,63.933950631117916,3.560325754024416,0.0535742010373004,5.496126015981038,16.26915314445893,21.618602395057678,0.15206767966349918,0.039765811043635794,14.33612625002861,1.2838576703005022,0.9575502038002014,0.15559309845169386,0.01120840727041165,29.325134140815287,62.37528532083047,34.63615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.37528532083047,29.325134140815287]}"
16623,64.34347824472927,3.5228097220302743,0.05185787895853575,5.381142444411913,16.307165362685918,22.271473761399587,0.20800224641958873,0.03962708816397935,14.156699893871943,1.361662622179991,0.8780140280723572,0.15428464785218238,0.01073854868300259,29.325134140815287,62.42528554954457,36.093773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.42528554954457,29.325134140815287]}"
16624,64.98703872106152,2.699040989654342,0.049499693257540875,6.54439883629481,16.274400115013123,22.38944349686305,0.2475657398502032,0.03776105467889768,14.391965277989705,1.3215427298652684,0.8652449776728948,0.15571989317735035,0.01045591674434642,29.325134140815287,62.47528577825866,43.43305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.47528577825866,29.325134140815287]}"
16625,64.01889507229878,2.7629204577823883,0.061604810923582436,5.3870038241147995,15.686875586460035,22.87631976008415,0.2743386998772621,0.03613572224470166,14.417753324906032,1.3331286947326817,0.9529304742813111,0.21998133212327958,0.009902384768550595,29.325134140815287,62.52528600697275,31.739548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.52528600697275,29.325134140815287]}"
16626,63.96464731054355,2.8652519578862288,0.0824901084796295,5.436174929141998,15.378025738894939,23.09739654858907,0.3392656127611796,0.03806743376141337,14.18869732618332,1.3002943595311345,1.0120650907357533,0.21675143217047055,0.010166772408410907,29.325134140815287,62.575286235686846,31.837597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.575286235686846,29.325134140815287]}"
16627,64.33355247582031,3.0340519358676827,0.0830726046761896,5.457511358459791,15.058811964591344,23.407543476422628,0.38251482546329496,0.03852155695227945,14.14889532327652,1.4003680988336213,1.032508365313212,0.27919355407357216,0.010559411890183886,29.325134140815287,62.625286464400936,31.73278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.625286464400936,29.325134140815287]}"
16628,65.64912364337144,2.9647887436167064,0.12568666316002605,6.847749913732211,15.151954074203967,23.470745076735813,0.3553078417976697,0.03797893491282593,14.100979315241178,1.2610373995782613,1.043375234802564,0.27849780867497126,0.011022636915246646,29.325134140815287,62.67528669311503,31.877619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.67528669311503,29.325134140815287]}"
16629,65.91578146830824,3.62592730204805,0.108413686959652,6.853753430644671,15.265370542307695,23.868400271733602,0.356050606071949,0.04021723060383617,13.293238765994708,1.165565209367124,1.0536820501089097,0.2738244858880838,0.011337886579955618,29.325134140815287,62.725286921829124,33.03438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.725286921829124,29.325134140815287]}"
16630,66.55512416019955,3.6456424916104955,0.11370223458723672,7.054836423198382,15.650491526722908,23.29430887500445,0.4335240731636683,0.04266372322939181,13.565991294384002,1.2837923378694578,1.1753451079130173,0.2832439184188843,0.01158215409765641,29.325134140815287,62.775287150543214,34.079224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.775287150543214,29.325134140815287]}"
16631,67.91224226588247,3.6640052398557676,0.1251073483184489,7.315788441896439,15.699533806244533,23.37363156080246,0.4282259851694107,0.047028991593591245,14.580169908205669,1.1671992293088465,1.2125135356019503,0.2873083971440792,0.011729821741270522,29.325134140815287,62.825287379257304,33.71651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.825287379257304,29.325134140815287]}"
16632,69.84152242002529,3.6823888938789424,0.12635979407918635,8.275276636580626,16.29449508090814,22.919255457321803,0.3125248149037361,0.061870477084691324,15.666017254193624,1.009559998109872,1.185058874496705,0.2968377796312173,0.011877358836742739,29.325134140815287,62.8752876079714,31.5476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.8752876079714,29.325134140815287]}"
16633,71.66080169306619,3.5989134820640327,0.0867768298215656,8.390996885796389,16.666637300948302,23.201414704322815,0.27981838782628377,0.06610555376197833,16.976762507359187,1.0925434389199344,0.9919270521183231,0.2967907443642616,0.012114805763121694,29.325134140815287,62.92528783668549,31.993391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.92528783668549,29.325134140815287]}"
16634,73.03974597867314,3.3598897017119307,0.08675243134616958,8.582006154954433,16.69937088539203,22.97217695315679,0.3443759093681971,0.056758927553892134,18.53760453859965,0.9938421067518296,1.0794398784548018,0.3148398501177629,0.012688641265655557,29.325134140815287,62.97528806539958,31.904888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.97528806539958,29.325134140815287]}"
16635,73.92075916275374,3.2549364479948624,0.08186614063925693,8.488114028175671,16.909567609926064,22.452269009749095,0.2846630126237869,0.062480310981239504,19.943851725260416,1.0381352416383909,1.07254441269309,0.31877893855174383,0.013552284520119428,29.325134140815287,63.02528829411368,35.09107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.02528829411368,29.325134140815287]}"
16636,76.85634947221818,3.266102482538789,0.13746292412604266,8.641395775477092,17.30365328937769,22.894470449288686,0.2610675553480784,0.06458154416565473,21.776567953824998,1.0021939086005698,1.1099478576320811,0.3843658246099949,0.014539907228512068,29.325134140815287,63.07528852282777,36.03312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.07528852282777,29.325134140815287]}"
16637,79.61369143037896,3.259795187418293,0.1439345515131611,9.16838211665551,17.743968879183132,22.910616403818132,0.23773998518784842,0.06617767421994358,23.339682275056838,1.0817099439005158,1.2248596265219325,0.42117641121149063,0.015648375692156453,29.325134140815287,63.12528875154186,37.621693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.12528875154186,29.325134140815287]}"
16638,84.37888553703137,3.5129396383878886,0.1241731354551959,9.728036987284819,18.144569835066797,23.224046683311464,0.27238488594690957,0.06289652707831313,26.584277061621346,1.0837971381380271,1.190189577248566,0.43475926394263903,0.016814803549398977,29.325134140815287,63.17528898025596,43.70126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.17528898025596,29.325134140815287]}"
16639,87.66916298203833,3.663701888896829,0.13064176624685758,10.063710076610247,18.423367620507875,23.6087455034256,0.3177485545476278,0.07981136509527763,28.637729287147522,0.9505837794785521,1.322203978854092,0.45294975539048515,0.017969405837357046,29.325134140815287,63.22528920897005,48.04913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.22528920897005,29.325134140815287]}"
16640,85.2538468268933,3.520543803326397,0.13718925906658466,10.228726502756277,18.54128399590651,23.938597655296327,0.6579299370447794,0.08303665914184724,25.269810352722804,1.009581895544674,1.461855910340364,0.38617609267433484,0.019114763072381417,29.325134140815287,63.27528943768414,44.185192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.27528943768414,29.325134140815287]}"
16641,89.26729674963684,4.151115701533854,0.17099787282544507,10.884176869690418,18.568156789739927,24.087948356072108,1.2212917784849802,0.07806042664839576,27.321970681349438,0.950870628293247,1.400536193822821,0.4123260115583738,0.019845439617832503,29.325134140815287,63.325289666398234,44.367516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.325289666398234,29.325134140815287]}"
16642,92.91836821590853,4.068189142582317,0.19753583244041456,11.082259004314741,18.786293789744377,24.901468938589097,1.2976604143778483,0.06977586585562676,29.413496188322704,1.1341613688956271,1.5208515251676242,0.42565614357590675,0.02102000204225381,29.325134140815287,63.375289895112324,48.921017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.375289895112324,29.325134140815287]}"
16643,94.3979631867354,4.442332330718637,0.2648407945078077,11.207087968786558,18.933890335758527,25.748730611801147,1.4839275976022084,0.0698547151638195,29.175910711288452,1.086691660437767,1.616258948047956,0.3468719318509102,0.02156558077161511,29.325134140815287,63.425290123826414,44.120415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.425290123826414,29.325134140815287]}"
16644,98.22398015828318,3.982966713234782,0.27296887213742543,11.81913538177808,19.44856281876564,26.15857859055201,1.5689208696285883,0.0737617320381105,31.84154502550761,0.9584147057161355,1.7040280982851983,0.360629249115785,0.03446810152381659,29.325134140815287,63.47529035254051,50.405476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.47529035254051,29.325134140815287]}"
16645,99.87903425637882,3.89257386388878,0.2941263830208015,11.791986820101737,19.785342234373093,26.8899910847346,1.9981525858243308,0.06491018823580816,31.89939260482788,0.9087785068578663,1.8720651261508465,0.4586439609527588,0.023070897410313287,29.325134140815287,63.5252905812546,50.61632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.5252905812546,29.325134140815287]}"
16646,100.63107730395139,3.5431013693412146,0.33134394355418995,12.357229518393675,19.5456788311402,26.964667836825054,2.0362659056981403,0.06538640577928163,32.52678571542104,0.9434949232578485,1.823538792381684,0.47020389487346015,0.023380167285601296,29.325134140815287,63.57529080996869,69.14642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.57529080996869,29.325134140815287]}"
16647,101.6111560701148,3.976412196457386,0.4123349096490481,12.160786520441373,20.813920945922533,27.534692311286925,2.0277654747168223,0.06254197964444756,31.67744171222051,0.8727255060849416,1.6569667662183443,0.39189953555663426,0.023668211915840707,29.325134140815287,63.62529103868279,55.238884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.62529103868279,29.325134140815287]}"
16648,103.93558585096132,4.322752305865288,0.5818357296242472,12.590194164713223,21.680913428465526,27.8237877647082,2.2250642359256743,0.06262353588826955,31.58807273308436,1.0549462662153037,1.5543944602211317,0.42815510282913843,0.022846123420943817,29.325134140815287,63.67529126739688,54.088776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.67529126739688,29.325134140815287]}"
16649,105.00715534143646,4.444339008877675,0.6444266553480825,12.679325628777345,22.17223604619503,28.065753682454428,2.4235396405061085,0.06003678663012882,31.538148272037507,1.0072868965265058,1.3839316263794899,0.564142041405042,0.02398905629913012,29.325134140815287,63.72529149611097,68.84035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.72529149611097,29.325134140815287]}"
16650,101.02789395095417,4.915365455139096,0.6068832713109524,12.981480916837851,21.64022578597069,26.20761845111847,2.4986171036958695,0.05637523321784101,28.96820683479309,1.0358415760169994,1.4730131870179168,0.6186931336919467,0.025573002143452563,29.325134140815287,63.77529172482507,47.433083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.77529172482507,29.325134140815287]}"
16651,103.99326712855672,4.969899757721093,0.6823403355921566,13.814223358035088,22.740498183170953,26.728153824806213,2.487508430207769,0.055260454663463555,29.3451168179512,1.1006066409193673,1.4771764303647312,0.564856831729412,0.027626063395291566,29.325134140815287,63.82529195353916,48.109188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.82529195353916,29.325134140815287]}"
16652,107.04368934110215,5.338520597334234,0.696635022979757,14.697711908817292,24.376736332972843,26.809700997670493,2.63446279404064,0.05073304026154801,28.663340735435487,1.050085678255555,2.123272846587012,0.5731780608495076,0.02931132589777311,29.325134140815287,63.87529218225325,43.162518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.87529218225325,29.325134140815287]}"
16653,109.34512286834872,5.575722776378583,0.7515059529253753,15.712065572539965,25.59664191007614,26.82686667442322,2.716171194364627,0.055115798954557246,28.537922233343124,1.0256449513036083,1.9748051682552614,0.5420562053720156,0.030604430412252744,29.325134140815287,63.925292410967344,43.07847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.925292410967344,29.325134140815287]}"
16654,112.86978527972936,5.907330161269056,1.3174172355347915,16.431307271122932,26.898548364639282,27.03602676788966,2.684012036273877,0.05969786001369357,28.293014812469483,1.16274555569989,2.5097960710244176,0.5431039313475291,0.02678521244476239,29.325134140815287,63.975292639681435,43.40594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.975292639681435,29.325134140815287]}"
16655,112.11544777598677,5.94212157545262,1.2967987037126931,16.980242144068082,27.24260859688123,25.663368479410806,2.686201052367687,0.05951070981876304,27.397290295362474,1.2222869987311327,3.1632789735798723,0.43464092413584393,0.027099322465558847,29.325134140815287,64.02529286839552,37.766205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.02529286839552,29.325134140815287]}"
16656,114.10872735494779,5.723874268120077,1.7829186268038484,17.087391101320584,27.235577517747878,25.41653926372528,2.7426168639212847,0.051513086818158624,29.337337627013525,1.2065597894456943,2.828895456173147,0.6619230702519416,0.03358068360636632,29.325134140815287,64.07529309710962,43.84888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.07529309710962,29.325134140815287]}"
16657,113.15281517550959,5.993253972767464,1.4130815001290102,17.16622578004996,27.181103293100993,25.575343573093413,2.296002112329006,0.05378936311462894,28.99478699564934,1.32297977661487,2.4437362312116115,0.6777496799826622,0.034762897466619806,29.325134140815287,64.12529332582372,40.9362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.12529332582372,29.325134140815287]}"
16658,112.91756574128621,5.994283620097364,1.4683842796440332,17.018681465586027,27.030361094077428,25.6680250565211,2.248902780065934,0.04951599367389766,28.90142850279808,1.2760737374099391,2.5306720381457124,0.6974343587954839,0.03380281447122494,29.325134140815287,64.1752935545378,41.447876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.1752935545378,29.325134140815287]}"
16659,113.63802846466112,6.4577880073067115,1.388093344842961,17.29614664912224,27.02033261458079,25.573490329583485,2.281376491673291,0.04992298275028588,28.913094250361123,1.4208972051790993,2.4812061459456647,0.7331385900576909,0.022541853257765372,29.325134140815287,64.2252937832519,36.02874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.2252937832519,29.325134140815287]}"
16660,112.24737611065908,6.507879874998859,1.5628439096020657,16.74287572602431,25.999089165528616,24.845824972788492,1.9583725929260254,0.050983371182034415,29.82944064537684,1.4438769240365796,2.520226136330166,0.7652839491764705,0.02067884268860022,29.325134140815287,64.275294011966,36.366764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.275294011966,29.325134140815287]}"
16661,107.25110738240362,6.533307925662181,1.4681884024158838,16.34204935928186,25.331271280845005,24.02856280406316,1.9610166629155477,0.04167893450964281,26.883303874731062,1.390047060907196,2.471002678394628,0.7836611956357956,0.017017203041662772,29.325134140815287,64.32529424068008,32.676712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.32529424068008,29.325134140815287]}"
16662,102.36276255370176,6.47674025055021,1.5491225960441322,14.990338854988416,24.366897279024123,23.687953170140585,1.6483930985132853,0.03676626634163161,24.88551528652509,1.2637345410796144,2.448406961504952,0.9841848105192185,0.024709438470502696,29.325134140815287,64.37529446939418,32.35693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.37529446939418,29.325134140815287]}"
16663,98.83092738742683,6.578132212592754,1.3542667775589508,14.136936660607656,23.544117534160613,23.893680655956267,1.4469861785570781,0.031185140081227778,22.71458508769671,1.263566050628943,2.8212104994803666,1.0257706517974536,0.020489938308795294,29.325134140815287,64.42529469810827,32.931923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.42529469810827,29.325134140815287]}"
16664,94.1338638281107,6.3410921172200085,1.1030486261646728,12.915596887469292,22.25463410615921,24.092886237303414,1.199882709980011,0.02575294403359294,20.884619587659834,1.3410097269774857,2.8895987051248087,1.0700741792718569,0.015668000746518373,29.325134140815287,64.47529492682236,33.319057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.47529492682236,29.325134140815287]}"
16665,92.91901523686134,6.818498050153721,1.2647606405623568,12.57624009847641,22.229493278265,24.114378881454467,0.9913966476917266,0.026432406157255173,19.36318918267886,1.391428489694318,3.002621977048693,1.129927831888199,0.010647752790343171,29.325134140815287,64.52529515553645,40.42526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.52529515553645,29.325134140815287]}"
16666,91.42875600021456,7.218298020636818,1.1458633097742374,13.47504909535249,21.68874836564064,23.434536127249398,0.992336709300677,0.0255476297189792,18.068016984065373,1.40621187823753,2.8919892906269524,1.0736721009016037,0.008486488709847133,29.325134140815287,64.57529538425055,38.721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.57529538425055,29.325134140815287]}"
16667,87.17694621720344,8.196449661666216,1.124186407305145,13.584010364611943,20.63958263794581,22.590579106410345,0.9380373413364093,0.02469547299357752,14.983778368433317,1.3715536461595197,2.6867938068831183,1.0298718844850858,0.007407518972953161,29.325134140815287,64.62529561296463,31.601007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.62529561296463,29.325134140815287]}"
16668,84.25228932785416,7.99478676764993,1.1620543118488664,13.808259443442028,19.615834273894627,21.50451758975784,0.9732459843158722,0.025336372619494795,13.827774886290232,1.4659899028068746,2.909057551185833,0.9579478412866592,0.00748440275589625,29.325134140815287,64.67529584167873,28.890108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.67529584167873,29.325134140815287]}"
16669,85.75472786725429,8.47952363207005,0.9573997703846544,13.885810613632202,18.930178624391555,22.048488592604794,1.0002041041851044,0.02864073688785235,15.139736034472783,1.4972773815241993,2.8444052704648737,0.935269903143247,0.00779320349295934,29.325134140815287,64.72529607039283,29.594076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.72529607039283,29.325134140815287]}"
16670,83.16654872164627,8.66616903656007,0.668429588402311,13.748187347253163,18.889175144831338,21.643885920445125,1.072391891479492,0.02804032270796597,13.433560743927956,1.4536055392922491,2.459966370125767,1.0970251133044562,0.006111703316370646,29.325134140815287,64.77529629910691,33.498104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.77529629910691,29.325134140815287]}"
16671,84.05394470657036,8.389621176143798,0.518341256522884,14.067234359184901,18.61576296488444,21.64330889681975,1.34551051457723,0.03492556841423114,14.47807572086652,1.457054291611115,2.4428631423264355,1.0532272443175317,0.008019570901524276,29.325134140815287,64.82529652782101,37.135952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.82529652782101,29.325134140815287]}"
16672,85.06676810952696,8.451968675060197,0.4906686258812745,13.233727780977885,18.855049669742584,21.974913519620895,1.4643289963404338,0.04883030628164609,15.195709129174551,1.5282319604154053,2.6658669004250743,1.1417540445923806,0.015718501014634966,29.325134140815287,64.8752967565351,37.188034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.8752967565351,29.325134140815287]}"
16673,86.5784349467022,8.03606618627285,0.4671819140513738,12.956500820318858,19.191916337609292,22.067032605409622,1.6251229206720987,0.10943254611144464,17.257571374376614,1.3168015231416044,2.4312181264162063,1.0935186669230461,0.026071925399204096,29.325134140815287,64.92529698524919,32.874454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.92529698524919,29.325134140815287]}"
16674,87.34444199713774,7.829021561114739,0.4539650835096836,12.72023514509201,19.070067963997523,22.04435487786929,1.7654516458511353,0.14288676024104158,18.583207297325135,1.3246562970822728,2.341203604390224,1.03439961373806,0.034992146926621594,29.325134140815287,64.97529721396329,32.36122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.97529721396329,29.325134140815287]}"
16675,88.01244618220562,6.874781681907674,0.5143370622148117,12.781448050340016,20.3727471301953,21.987681619326274,1.7935352126757305,0.17028240108241638,19.0719380180041,1.0926437134388494,2.3312536223481097,0.9805336241920789,0.041264046480258304,29.325134140815287,65.02529744267738,32.751637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.02529744267738,29.325134140815287]}"
16676,88.50527937460387,6.8900143673177805,0.6086228910833598,12.766628583272299,21.234852727254232,22.195962077379228,1.8519763112068177,0.15879425977667172,18.418380775054295,1.2636048008067688,2.127740925302108,0.9419149324297905,0.04678672372053067,29.325134140815287,65.07529767139147,30.563072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.07529767139147,29.325134140815287]}"
16677,92.06921297724324,7.18762789790829,0.5875360885169357,13.232825883229573,21.92087416549524,22.969433488448463,2.093605629603068,0.18053796303768951,19.7514605542024,1.3125776668510298,1.9462526056915521,0.8352551624178887,0.051225871841112776,29.325134140815287,65.12529790010556,34.68048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.12529790010556,29.325134140815287]}"
